Exp_0,R1=1,R2=2,J1=1,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
7,0.360879189,1.223455067,0.776536027,,
8,0.21667284,1.357521986,0.642469108,,
9,0.044450617,1.476343104,0.52364799,,
10,0.135382716,1.554421987,0.445569108,,
11,0.264842312,1.581208818,0.418782276,,
12,0.299067901,1.584010776,0.415980319,,
13,0.254908357,1.580054069,0.419937025,,
14,0.151343034,1.559079018,0.440912077,,
Exp_37,R1=1,R2=14,J1=0,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,1,1,1,,
1,0.8,1.368995594,0.631004406,,
2,0.666666667,1.483355755,0.516644245,,
3,0.527777778,1.552391744,0.447608256,,
4,0.366666667,1.584053013,0.415946987,,
5,0.213333333,1.573583676,0.426416324,,
6,0.061111111,1.527852505,0.472147495,,
7,0.095238095,1.445828191,0.554171809,,
8,0.229166667,1.347190234,0.652809766,,
9,0.309259259,1.275234762,0.724765238,,
10,0.33,1.254950492,0.745049508,,
11,0.313636364,1.271012197,0.728987803,,
12,0.269444444,1.312252893,0.687747107,,
13,0.193589744,1.375999343,0.624000657,,
14,0.102380952,1.441233818,0.558766182,,
Exp_38,R1=3,R2=9,J1=0,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999987654,0.999991094,0.999991094,,
1,0.666098765,1.483710669,0.51627152,,
2,0.458320988,1.571623313,0.428358876,,
3,0.212024691,1.573090438,0.426891751,,
4,0.03695679,1.480496275,0.519485913,,
5,0.259012346,1.321231175,0.678751014,,
6,0.378160494,1.204439969,0.79554222,,
7,0.350171076,1.2343226,0.765659588,,
8,0.211748457,1.361464377,0.638517812,,
9,0.041987654,1.477709175,0.522273014,,
10,0.12854321,1.552212815,0.447769374,,
11,0.249583614,1.578905032,0.421077157,,
12,0.283737654,1.5824834,0.417498789,,
13,0.24088509,1.577754791,0.422227398,,
14,0.140582892,1.555782854,0.444199335,,
Exp_39,R1=3,R2=14,J1=0,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999998765,0.999999109,0.999999109,,
1,0.799998765,1.368994604,0.631003615,,
2,0.666665432,1.483354686,0.516643533,,
3,0.525924691,1.553039954,0.446958265,,
4,0.366665432,1.58405171,0.415946509,,
5,0.213332099,1.573582208,0.426416011,,
6,0.059258025,1.527093336,0.472904882,,
7,0.09523933,1.445826222,0.554171997,,
8,0.227779012,1.348352804,0.651645414,,
9,0.30864321,1.275826168,0.72417205,,
10,0.328890123,1.256054946,0.743943273,,
11,0.313132548,1.271499033,0.728499186,,
12,0.27018642,1.311586343,0.688411876,,
13,0.193163628,1.376331965,0.623666254,,
14,0.101588536,1.441747218,0.558251001,,
Exp_40,R1=7,R2=9,J1=0,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,0.999944444,0.999959924,0.999959924,,
1,0.733277778,1.433129931,0.566789917,,
2,0.592444444,1.525563732,0.474356117,,
3,0.377722222,1.583282597,0.416637251,,
4,0.192444444,1.569284159,0.430635689,,
5,0.013388889,1.493123849,0.506795999,,
6,0.207555556,1.364862952,0.635056897,,
7,0.409579365,1.170494174,0.829425674,,
8,0.456791667,1.115280675,0.884639173,,
9,0.362524691,1.221673459,0.77824639,,
10,0.244166667,1.334415679,0.665504169,,
11,0.11429798,1.433352901,0.566566948,,
12,0.030916667,1.51471627,0.485203579,,
13,0.180628205,1.566594137,0.433325711,,
14,0.341690476,1.584845115,0.415074733,,
Exp_41,R1=7,R2=14,J1=0,J2=-0.1,h=0
Distance,rho_l,H_l,I_l,,
0,1,1,1,,
1,0.8,1.368995594,0.631004406,,
2,0.666666667,1.483355755,0.516644245,,
3,0.533333333,1.550443614,0.449556386,,
4,0.366666667,1.584053013,0.415946987,,
5,0.213333333,1.573583676,0.426416324,,
6,0.066666667,1.530124965,0.469875035,,
7,0.095238095,1.445828191,0.554171809,,
8,0.233333333,1.343695604,0.656304396,,
9,0.311111111,1.273452813,0.726547187,,
10,0.333333333,1.251629167,0.748370833,,
11,0.315151515,1.269543911,0.730456089,,
12,0.266666667,1.31474491,0.68525509,,
13,0.194871795,1.374994854,0.625005146,,
14,0.104761905,1.439687672,0.560312328,,
Exp_42,R1=7,R2=14,J1=0,J2=-0.1,h=-3
Distance,rho_l,H_l,I_l,,
0,0.995555556,0.996791632,0.996791632,,
1,0.795555556,1.365430119,0.628153145,,
2,0.662222222,1.479504454,0.51407881,,
3,0.528888889,1.546256603,0.447326661,,
4,0.362222222,1.579353851,0.414229413,,
5,0.208888889,1.568288391,0.425294873,,
6,0.062222222,1.524097983,0.469485281,,
7,0.09968254,1.438715391,0.554867873,,
8,0.229444444,1.34235242,0.651230844,,
9,0.300740741,1.278395828,0.715187436,,
10,0.331111111,1.248673856,0.744909408,,
11,0.313535354,1.266058506,0.727524758,,
12,0.26,1.315925572,0.677657692,,
13,0.194188034,1.37105005,0.622533214,,
14,0.104444444,1.435623742,0.557959522,,
Exp_43,R1=7,R2=14,J1=0,J2=-0.1,h=3
Distance,rho_l,H_l,I_l,,
0,0.994488889,0.996020501,0.996020501,,
1,0.793933333,1.365170984,0.626870017,,
2,0.658377778,1.480361751,0.511679251,,
3,0.517451852,1.548480323,0.443560679,,
4,0.353238889,1.57839426,0.413646741,,
5,0.199044444,1.565057399,0.426983603,,
6,0.052359259,1.518767089,0.473273912,,
7,0.101780952,1.436318505,0.555722497,,
8,0.221761111,1.347550472,0.644490529,,
9,0.28748642,1.289346734,0.702694268,,
10,0.314455556,1.263335889,0.728705112,,
11,0.297682828,1.2795678,0.712473202,,
12,0.24602037,1.326654486,0.665386515,,
13,0.180211966,1.380416978,0.611624023,,
14,0.093765079,1.441244125,0.550796876,,
Exp_44,R1=1,R2=5,J1=0,J2=1,h=0
Distance,rho_l,H_l,I_l,,
0,0.683333333,0.754494121,0.754494121,,
1,0.616666667,0.921976185,0.587012058,,
2,0.55,1.020166327,0.488821916,,
3,0.483333333,1.0903372,0.418651042,,
4,0.416666667,1.141023353,0.367964889,,
5,0.35,1.17604431,0.332943933,,
6,0.288888889,1.196864192,0.312124051,,
7,0.235714286,1.207533464,0.301454778,,
8,0.1875,1.211272498,0.297715745,,
9,0.144444444,1.209658999,0.299329243,,
10,0.108333333,1.204513776,0.304474466,,
11,0.078787879,1.197644011,0.311344231,,
12,0.054166667,1.190072379,0.318915863,,
13,0.033333333,1.182330709,0.326657533,,
14,0.01547619,1.174698832,0.33428941,,
Exp_45,R1=6,R2=14,J1=1,J2=0,h=0
Distance,rho_l,H_l,I_l,,
0,0.861111111,0.896024171,0.896024171,,
1,0.794444444,1.069636941,0.722411402,,
2,0.727777778,1.174604099,0.617444243,,
3,0.661111111,1.252326104,0.539722238,,
4,0.594444444,1.311508197,0.480540145,,
5,0.527777778,1.356206619,0.435841724,,
6,0.461111111,1.388734172,0.403314171,,
7,0.394444444,1.410538672,0.381509671,,
8,0.329861111,1.422624894,0.369423448,,
9,0.268518519,1.426618776,0.365429566,,
10,0.211111111,1.423990943,0.3680574,,
11,0.158080808,1.416218699,0.375829644,,
12,0.109722222,1.4045848,0.387463542,,
13,0.067521368,1.390783167,0.401265176,,
14,0.031349206,1.376200051,0.415848292,,
